Time,Event,Crane,Location,Plate
2755,Put_down,Crane-2,cn3,SP-RT-B40-151
2755,Move_from,Crane-2,cn3,
2760,Move_to,Crane-1,A01,
2760,Put_down,Crane-1,A01,SP-RS-A12-132
2760,Move_from,Crane-1,A01,
2764,Release,,cn2,
2769,Move_to,Crane-2,A34,
2769,Pick_up,Crane-2,A34,SP-RS-A34-135
2769,Move_from,Crane-2,A34,
2785,Move_to,Crane-2,B26,
2785,Move_from,Crane-2,B26,
2785,Move_to,Crane-2,B26,
2785,Put_down,Crane-2,B26,SP-RS-A34-135
2785,Move_from,Crane-2,B26,
2807,Move_to,Crane-2,B37,
2807,Avoiding_wait_start,Crane-2,B37,
2826,Avoiding_wait_finish,Crane-2,B37,
2826,Move_from,Crane-2,B37,
2826,Move_to,Crane-1,A32,
2826,Pick_up,Crane-1,A32,SP-RS-A32-143
2826,Move_from,Crane-1,A32,
2826,Move_to,Crane-1,A32,
2826,Pick_up,Crane-1,A32,SP-RS-A32-142
2826,Move_from,Crane-1,A32,
2858,Move_to,Crane-2,B22,
2858,Move_from,Crane-2,B22,
2858,Move_to,Crane-2,B22,
2858,Pick_up,Crane-2,B22,SP-RT-B22-140
2858,Move_from,Crane-2,B22,
2864,Move_to,Crane-2,cn2,
2864,Move_from,Crane-2,cn2,
2864,Move_to,Crane-2,cn2,
2864,Put_down,Crane-2,cn2,SP-RT-B22-140
2864,Move_from,Crane-2,cn2,
2880,Move_to,Crane-2,A32,
2880,Move_from,Crane-2,A32,
2880,Move_to,Crane-2,A32,
2880,Pick_up,Crane-2,A32,SP-RS-A32-141
2880,Move_from,Crane-2,A32,
2886,Move_to,Crane-1,A04,
2886,Put_down,Crane-1,A04,SP-RS-A32-142
2886,Move_from,Crane-1,A04,
2886,Move_to,Crane-1,A04,
2886,Put_down,Crane-1,A04,SP-RS-A32-143
2886,Move_from,Crane-1,A04,
2892,Move_to,Crane-2,A26,
2892,Move_from,Crane-2,A26,
2892,Move_to,Crane-2,A26,
2892,Put_down,Crane-2,A26,SP-RS-A32-141
2892,Move_from,Crane-2,A26,
2897,Release,,cn1,
2908,Release,,cn2,
2908,Move_to,Crane-2,A34,
2908,Pick_up,Crane-2,A34,SP-RS-A34-134
2908,Move_from,Crane-2,A34,
2912,Move_to,Crane-2,A36,
2912,Avoiding_wait_start,Crane-2,A36,
2944,Avoiding_wait_finish,Crane-2,A36,
2944,Move_from,Crane-2,A36,
2944,Move_to,Crane-1,B31,
2944,Pick_up,Crane-1,B31,SP-RS-B31-142
2944,Move_from,Crane-1,B31,
2978,Move_to,Crane-2,A21,
2978,Put_down,Crane-2,A21,SP-RS-A34-134
2978,Move_from,Crane-2,A21,
2996,Move_to,Crane-2,A28,
2996,Pick_up,Crane-2,A28,SP-RT-A28-140
2996,Move_from,Crane-2,A28,
3008,Move_to,Crane-1,A01,
3008,Put_down,Crane-1,A01,SP-RS-B31-142
3008,Move_from,Crane-1,A01,
3012,Move_to,Crane-2,cn1,
3012,Put_down,Crane-2,cn1,SP-RT-A28-140
3012,Move_from,Crane-2,cn1,
3040,Move_to,Crane-2,A34,
3040,Pick_up,Crane-2,A34,SP-RS-A34-133
3040,Move_from,Crane-2,A34,
3042,Move_to,Crane-2,B35,
3042,Avoiding_wait_start,Crane-2,B35,
3070,Avoiding_wait_finish,Crane-2,B35,
3070,Move_from,Crane-2,B35,
3070,Move_to,Crane-1,A30,
3070,Pick_up,Crane-1,A30,SP-RT-A30-160
3070,Move_from,Crane-1,A30,
3082,Move_to,Crane-1,cn2,
3082,Put_down,Crane-1,cn2,SP-RT-A30-160
3082,Move_from,Crane-1,cn2,
3085,Release,,cn2,
3088,Move_to,Crane-2,B26,
3088,Put_down,Crane-2,B26,SP-RS-A34-133
3088,Move_from,Crane-2,B26,
3094,Move_to,Crane-2,A24,
3094,Pick_up,Crane-2,A24,SP-RT-A24-163
3094,Move_from,Crane-2,A24,
3096,Move_to,Crane-2,cn2,
3096,Put_down,Crane-2,cn2,SP-RT-A24-163
3096,Move_from,Crane-2,cn2,
3117,Release,,cn2,
3122,Move_to,Crane-2,B13,
3122,Pick_up,Crane-2,B13,SP-RS-B13-160
3122,Move_from,Crane-2,B13,
3134,Move_to,Crane-1,B00,
3134,Pick_up,Crane-1,B00,SP-ST-B00-463
3134,Move_from,Crane-1,B00,
3152,Move_to,Crane-2,B26,
3152,Put_down,Crane-2,B26,SP-RS-B13-160
3152,Move_from,Crane-2,B26,
3158,Move_to,Crane-2,A24,
3158,Pick_up,Crane-2,A24,SP-RT-A24-162
3158,Move_from,Crane-2,A24,
3160,Move_to,Crane-2,cn2,
3160,Put_down,Crane-2,cn2,SP-RT-A24-162
3160,Move_from,Crane-2,cn2,
3174,Move_to,Crane-2,B31,
3174,Pick_up,Crane-2,B31,SP-RS-B31-141
3174,Move_from,Crane-2,B31,
3190,Release,,cn2,
3192,Move_to,Crane-2,B40,
3192,Avoiding_wait_start,Crane-2,B40,
3208,Avoiding_wait_finish,Crane-2,B40,
3208,Move_from,Crane-2,B40,
3208,Move_to,Crane-1,A35,
3208,Put_down,Crane-1,A35,SP-ST-B00-463
3208,Move_from,Crane-1,A35,
3242,Move_to,Crane-2,B24,
3242,Put_down,Crane-2,B24,SP-RS-B31-141
3242,Move_to,Crane-1,B20,
3242,Pick_up,Crane-1,B20,SP-RT-B20-137
3242,Move_from,Crane-1,B20,
3242,Move_from,Crane-2,B24,
3254,Move_to,Crane-1,cn2,
3254,Put_down,Crane-1,cn2,SP-RT-B20-137
3254,Move_from,Crane-1,cn2,
3258,Move_to,Crane-2,B31,
3258,Pick_up,Crane-2,B31,SP-RS-B31-140
3258,Move_from,Crane-2,B31,
3268,Move_to,Crane-2,A26,
3268,Move_from,Crane-2,A26,
3268,Move_to,Crane-2,A26,
3268,Put_down,Crane-2,A26,SP-RS-B31-140
3268,Move_from,Crane-2,A26,
3284,Move_to,Crane-2,A34,
3284,Move_from,Crane-2,A34,
3284,Move_to,Crane-2,A34,
3284,Pick_up,Crane-2,A34,SP-RS-A34-132
3284,Move_from,Crane-2,A34,
3306,Move_to,Crane-1,B00,
3306,Pick_up,Crane-1,B00,SP-ST-B00-462
3306,Move_from,Crane-1,B00,
3306,Move_to,Crane-2,B24,
3306,Move_from,Crane-2,B24,
3306,Move_to,Crane-1,B00,
3306,Pick_up,Crane-1,B00,SP-ST-B00-461
3306,Move_to,Crane-2,B24,
3306,Put_down,Crane-2,B24,SP-RS-A34-132
3306,Move_from,Crane-1,B00,
3306,Move_from,Crane-2,B24,
3321,Release,,cn1,
3328,Move_to,Crane-1,A11,
3328,Put_down,Crane-1,A11,SP-ST-B00-461
3328,Move_from,Crane-1,A11,
3328,Move_to,Crane-2,A34,
3328,Move_from,Crane-2,A34,
3328,Move_to,Crane-2,A34,
3328,Pick_up,Crane-2,A34,SP-RS-A34-131
3328,Move_from,Crane-2,A34,
3332,Move_to,Crane-1,A13,
3332,Put_down,Crane-1,A13,SP-ST-B00-462
3332,Move_from,Crane-1,A13,
3342,Move_to,Crane-1,A18,
3342,Pick_up,Crane-1,A18,SP-RT-A18-132
3342,Move_from,Crane-1,A18,
3344,Move_to,Crane-2,A26,
3344,Put_down,Crane-2,A26,SP-RS-A34-131
3344,Move_from,Crane-2,A26,
3350,Move_to,Crane-1,cn1,
3350,Put_down,Crane-1,cn1,SP-RT-A18-132
3350,Move_from,Crane-1,cn1,
3354,Move_to,Crane-2,B31,
3354,Pick_up,Crane-2,B31,SP-RS-B31-139
3354,Move_from,Crane-2,B31,
3366,Move_to,Crane-2,B37,
3366,Put_down,Crane-2,B37,SP-RS-B31-139
3366,Move_from,Crane-2,B37,
3378,Move_to,Crane-2,B31,
3378,Pick_up,Crane-2,B31,SP-RS-B31-138
3378,Move_from,Crane-2,B31,
3380,Release,,cn1,
3388,Move_to,Crane-1,B03,
3388,Pick_up,Crane-1,B03,SP-RS-B03-146
3388,Move_to,Crane-2,A26,
3388,Put_down,Crane-2,A26,SP-RS-B31-138
3388,Move_from,Crane-1,B03,
3388,Move_from,Crane-2,A26,
3402,Move_to,Crane-2,B21,
3402,Pick_up,Crane-2,B21,SP-RT-B21-146
3402,Move_from,Crane-2,B21,
3404,Move_to,Crane-2,cn1,
3404,Put_down,Crane-2,cn1,SP-RT-B21-146
3404,Move_from,Crane-2,cn1,
3408,Move_to,Crane-1,A13,
3408,Put_down,Crane-1,A13,SP-RS-B03-146
3408,Move_from,Crane-1,A13,
3411,Release,,cn2,
3418,Move_to,Crane-1,B08,
3418,Avoiding_wait_start,Crane-1,B08,
3422,Avoiding_wait_finish,Crane-1,B08,
3422,Move_from,Crane-1,B08,
3422,Move_to,Crane-2,B13,
3422,Pick_up,Crane-2,B13,SP-RS-B13-159
3422,Move_from,Crane-2,B13,
3422,Move_to,Crane-2,B13,
3422,Pick_up,Crane-2,B13,SP-RS-B13-158
3422,Move_from,Crane-2,B13,
3422,Move_to,Crane-2,B13,
3422,Pick_up,Crane-2,B13,SP-RS-B13-157
3422,Move_from,Crane-2,B13,
3452,Move_to,Crane-2,A26,
3452,Put_down,Crane-2,A26,SP-RS-B13-157
3452,Move_from,Crane-2,A26,
3452,Move_to,Crane-2,A26,
3452,Put_down,Crane-2,A26,SP-RS-B13-158
3452,Move_from,Crane-2,A26,
3452,Move_to,Crane-2,A26,
3452,Put_down,Crane-2,A26,SP-RS-B13-159
3452,Move_from,Crane-2,A26,
3461,Release,,cn1,
3478,Move_to,Crane-1,B34,
3478,Move_from,Crane-1,B34,
3478,Move_to,Crane-2,B39,
3478,Move_from,Crane-2,B39,
3478,Move_to,Crane-1,B34,
3478,Move_from,Crane-1,B34,
3478,Move_to,Crane-1,B34,
3478,Pick_up,Crane-1,B34,SP-RS-B34-137
3478,Move_from,Crane-1,B34,
3514,Move_to,Crane-2,B22,
3514,Pick_up,Crane-2,B22,SP-RT-B22-139
3514,Move_from,Crane-2,B22,
3520,Move_to,Crane-2,cn2,
3520,Put_down,Crane-2,cn2,SP-RT-B22-139
3520,Move_from,Crane-2,cn2,
3536,Move_to,Crane-2,A18,
3536,Pick_up,Crane-2,A18,SP-RT-A18-131
3536,Move_from,Crane-2,A18,
3542,Move_to,Crane-1,A04,
3542,Put_down,Crane-1,A04,SP-RS-B34-137
3542,Move_from,Crane-1,A04,
3544,Move_to,Crane-2,cn1,
3544,Put_down,Crane-2,cn1,SP-RT-A18-131
3544,Move_from,Crane-2,cn1,
3572,Move_to,Crane-2,A34,
3572,Pick_up,Crane-2,A34,SP-RS-A34-130
3572,Move_from,Crane-2,A34,
3574,Release,,cn1,
3578,Move_to,Crane-2,B37,
3578,Put_down,Crane-2,B37,SP-RS-A34-130
3578,Move_from,Crane-2,B37,
3579,Move_to,Crane-2,A37,
3579,Avoiding_wait_start,Crane-2,A37,
3602,Avoiding_wait_finish,Crane-2,A37,
3602,Move_from,Crane-2,A37,
3602,Move_to,Crane-1,A32,
3602,Pick_up,Crane-1,A32,SP-RS-A32-140
3602,Move_from,Crane-1,A32,
3620,Move_to,Crane-2,A28,
3620,Pick_up,Crane-2,A28,SP-RT-A28-139
3620,Move_from,Crane-2,A28,
3636,Move_to,Crane-2,cn1,
3636,Put_down,Crane-2,cn1,SP-RT-A28-139
3636,Move_from,Crane-2,cn1,
3654,Release,,cn2,
3664,Move_to,Crane-2,A34,
3664,Pick_up,Crane-2,A34,SP-RS-A34-129
3664,Move_from,Crane-2,A34,
3668,Move_to,Crane-1,A01,
3668,Put_down,Crane-1,A01,SP-RS-A32-140
3668,Move_from,Crane-1,A01,
3680,Move_to,Crane-2,A26,
3680,Put_down,Crane-2,A26,SP-RS-A34-129
3680,Move_from,Crane-2,A26,
3696,Move_to,Crane-2,A34,
3696,Pick_up,Crane-2,A34,SP-RS-A34-128
3696,Move_from,Crane-2,A34,
3712,Move_to,Crane-2,B26,
3712,Put_down,Crane-2,B26,SP-RS-A34-128
3712,Move_from,Crane-2,B26,
3728,Move_to,Crane-2,B34,
3728,Pick_up,Crane-2,B34,SP-RS-B34-136
3728,Move_from,Crane-2,B34,
3730,Move_to,Crane-1,A30,
3730,Pick_up,Crane-1,A30,SP-RT-A30-159
3730,Move_to,Crane-2,B35,
3730,Move_from,Crane-2,B35,
3730,Move_from,Crane-1,A30,
3742,Move_to,Crane-1,cn2,
3742,Put_down,Crane-1,cn2,SP-RT-A30-159
3742,Move_from,Crane-1,cn2,
3754,Move_to,Crane-2,B24,
3754,Put_down,Crane-2,B24,SP-RS-B34-136
3754,Move_to,Crane-1,A20,
3754,Move_from,Crane-1,A20,
3754,Move_from,Crane-2,B24,
3776,Move_to,Crane-2,B34,
3776,Move_from,Crane-2,B34,
3776,Move_to,Crane-2,B34,
3776,Pick_up,Crane-2,B34,SP-RS-B34-135
3776,Move_from,Crane-2,B34,
3782,Move_to,Crane-1,A32,
3782,Pick_up,Crane-1,A32,SP-RS-A32-139
3782,Move_from,Crane-1,A32,
3786,Move_to,Crane-2,A39,
3786,Move_from,Crane-2,A39,
3786,Move_to,Crane-1,A34,
3786,Pick_up,Crane-1,A34,SP-RS-A34-127
3786,Move_from,Crane-1,A34,
3790,Release,,cn2,
3826,Move_to,Crane-2,A21,
3826,Move_from,Crane-2,A21,
3826,Move_to,Crane-2,A21,
3826,Put_down,Crane-2,A21,SP-RS-B34-135
3826,Move_from,Crane-2,A21,
3848,Move_to,Crane-2,A30,
3848,Move_from,Crane-2,A30,
3848,Move_to,Crane-2,A30,
3848,Pick_up,Crane-2,A30,SP-RT-A30-158
3848,Move_from,Crane-2,A30,
3856,Move_to,Crane-1,B01,
3856,Put_down,Crane-1,B01,SP-RS-A34-127
3856,Move_from,Crane-1,B01,
3856,Move_to,Crane-1,B01,
3856,Put_down,Crane-1,B01,SP-RS-A32-139
3856,Move_from,Crane-1,B01,
3860,Move_to,Crane-2,cn2,
3860,Move_from,Crane-2,cn2,
3860,Move_to,Crane-1,B03,
3860,Pick_up,Crane-1,B03,SP-RS-B03-145
3860,Move_from,Crane-1,B03,
3860,Move_to,Crane-2,cn2,
3860,Put_down,Crane-2,cn2,SP-RT-A30-158
3860,Move_to,Crane-1,B03,
3860,Pick_up,Crane-1,B03,SP-RS-B03-144
3860,Move_from,Crane-1,B03,
3860,Move_from,Crane-2,cn2,
3876,Move_to,Crane-2,A32,
3876,Move_from,Crane-2,A32,
3876,Move_to,Crane-2,A32,
3876,Pick_up,Crane-2,A32,SP-RS-A32-138
3876,Move_from,Crane-2,A32,
3876,Move_to,Crane-2,A32,
3876,Move_from,Crane-2,A32,
3876,Move_to,Crane-2,A32,
3876,Pick_up,Crane-2,A32,SP-RS-A32-137
3876,Move_from,Crane-2,A32,
3878,Move_to,Crane-2,A31,
3878,Avoiding_wait_start,Crane-2,A31,
3903,Release,,cn2,
3910,Avoiding_wait_finish,Crane-2,A31,
3910,Move_from,Crane-2,A31,
3910,Move_to,Crane-1,A26,
3910,Put_down,Crane-1,A26,SP-RS-B03-144
3910,Move_from,Crane-1,A26,
3910,Move_to,Crane-1,A26,
3910,Put_down,Crane-1,A26,SP-RS-B03-145
3910,Move_from,Crane-1,A26,
3920,Move_to,Crane-1,B22,
3920,Move_from,Crane-1,B22,
3920,Move_to,Crane-1,B22,
3920,Pick_up,Crane-1,B22,SP-RT-B22-138
3920,Move_from,Crane-1,B22,
3926,Release,,cn1,
3934,Move_to,Crane-2,A21,
3934,Move_from,Crane-2,A21,
3934,Move_to,Crane-1,B16,
3934,Move_from,Crane-1,B16,
3934,Move_to,Crane-2,A21,
3934,Put_down,Crane-2,A21,SP-RS-A32-137
3934,Move_from,Crane-2,A21,
3934,Move_to,Crane-2,A21,
3934,Put_down,Crane-2,A21,SP-RS-A32-138
3934,Move_from,Crane-2,A21,
3954,Move_to,Crane-1,cn2,
3954,Move_from,Crane-1,cn2,
3954,Move_to,Crane-2,B29,
3954,Move_from,Crane-2,B29,
3954,Move_to,Crane-1,cn2,
3954,Put_down,Crane-1,cn2,SP-RT-B22-138
3954,Move_from,Crane-1,cn2,
3974,Move_to,Crane-2,B21,
3974,Pick_up,Crane-2,B21,SP-RT-B21-145
3974,Move_to,Crane-1,A16,
3974,Move_from,Crane-1,A16,
3974,Move_from,Crane-2,B21,
3976,Move_to,Crane-2,cn1,
3976,Put_down,Crane-2,cn1,SP-RT-B21-145
3976,Move_from,Crane-2,cn1,
4004,Move_to,Crane-2,B34,
4004,Pick_up,Crane-2,B34,SP-RS-B34-134
4004,Move_from,Crane-2,B34,
4012,Release,,cn2,
4014,Move_to,Crane-1,A34,
4014,Pick_up,Crane-1,A34,SP-RS-A34-126
4014,Move_to,Crane-2,B39,
4014,Move_from,Crane-2,B39,
4014,Move_from,Crane-1,A34,
4028,Release,,cn1,
4066,Move_to,Crane-2,B15,
4066,Put_down,Crane-2,B15,SP-RS-B34-134
4066,Move_from,Crane-2,B15,
4078,Move_to,Crane-1,A04,
4078,Put_down,Crane-1,A04,SP-RS-A34-126
4078,Move_from,Crane-1,A04,
4082,Move_to,Crane-2,B22,
4082,Pick_up,Crane-2,B22,SP-RT-B22-137
4082,Move_from,Crane-2,B22,
4088,Move_to,Crane-2,cn2,
4088,Put_down,Crane-2,cn2,SP-RT-B22-137
4088,Move_from,Crane-2,cn2,
4108,Move_to,Crane-2,B34,
4108,Pick_up,Crane-2,B34,SP-RS-B34-133
4108,Move_from,Crane-2,B34,
4110,Move_to,Crane-2,B33,
4110,Avoiding_wait_start,Crane-2,B33,
4130,Avoiding_wait_finish,Crane-2,B33,
4130,Move_from,Crane-2,B33,
4130,Move_to,Crane-1,A28,
4130,Pick_up,Crane-1,A28,SP-RT-A28-138
4130,Move_from,Crane-1,A28,
4146,Move_to,Crane-1,cn1,
4146,Put_down,Crane-1,cn1,SP-RT-A28-138
4146,Move_from,Crane-1,cn1,
4150,Move_to,Crane-2,B24,
4150,Put_down,Crane-2,B24,SP-RS-B34-133
4150,Move_from,Crane-2,B24,
4172,Move_to,Crane-2,A34,
4172,Pick_up,Crane-2,A34,SP-RS-A34-125
4172,Move_from,Crane-2,A34,
4184,Move_to,Crane-1,B03,
4184,Pick_up,Crane-1,B03,SP-RS-B03-143
4184,Move_from,Crane-1,B03,
4198,Move_to,Crane-1,B10,
4198,Avoiding_wait_start,Crane-1,B10,
4214,Avoiding_wait_finish,Crane-1,B10,
4214,Move_from,Crane-1,B10,
4214,Move_to,Crane-2,B15,
4214,Put_down,Crane-2,B15,SP-RS-A34-125
4214,Move_from,Crane-2,B15,
4216,Release,,cn2,
4250,Move_to,Crane-1,B26,
4250,Put_down,Crane-1,B26,SP-RS-B03-143
4250,Move_to,Crane-2,B31,
4250,Move_from,Crane-2,B31,
4250,Move_from,Crane-1,B26,
4268,Release,,cn1,
4290,Move_to,Crane-2,B13,
4290,Pick_up,Crane-2,B13,SP-RS-B13-156
4290,Move_to,Crane-1,A08,
4290,Move_from,Crane-1,A08,
4290,Move_from,Crane-2,B13,
4314,Move_to,Crane-2,B24,
4314,Put_down,Crane-2,B24,SP-RS-B13-156
4314,Move_from,Crane-2,B24,
4338,Move_to,Crane-1,A30,
4338,Pick_up,Crane-1,A30,SP-RT-A30-157
4338,Move_to,Crane-2,B35,
4338,Move_from,Crane-2,B35,
4338,Move_from,Crane-1,A30,
4350,Move_to,Crane-1,cn2,
4350,Put_down,Crane-1,cn2,SP-RT-A30-157
4350,Move_from,Crane-1,cn2,
4376,Release,,cn2,
4378,Move_to,Crane-2,B17,
4378,Pick_up,Crane-2,B17,SP-RT-B17-148
4378,Move_from,Crane-2,B17,
4388,Move_to,Crane-2,cn1,
4388,Put_down,Crane-2,cn1,SP-RT-B17-148
4388,Move_from,Crane-2,cn1,
4390,Move_to,Crane-2,B22,
4390,Pick_up,Crane-2,B22,SP-RT-B22-136
4390,Move_from,Crane-2,B22,
4396,Move_to,Crane-1,B03,
4396,Pick_up,Crane-1,B03,SP-RS-B03-142
4396,Move_to,Crane-2,cn2,
4396,Put_down,Crane-2,cn2,SP-RT-B22-136
4396,Move_from,Crane-1,B03,
4396,Move_from,Crane-2,cn2,
4400,Move_to,Crane-1,A01,
4400,Put_down,Crane-1,A01,SP-RS-B03-142
4400,Move_from,Crane-1,A01,
4410,Move_to,Crane-2,B31,
4410,Pick_up,Crane-2,B31,SP-RS-B31-137
4410,Move_from,Crane-2,B31,
4422,Move_to,Crane-2,B37,
4422,Avoiding_wait_start,Crane-2,B37,
4455,Release,,cn1,
4466,Avoiding_wait_finish,Crane-2,B37,
4466,Move_from,Crane-2,B37,
4466,Move_to,Crane-1,A32,
4466,Pick_up,Crane-1,A32,SP-RS-A32-136
4466,Move_from,Crane-1,A32,
4514,Move_to,Crane-2,B15,
4514,Put_down,Crane-2,B15,SP-RS-B31-137
4514,Move_from,Crane-2,B15,
4526,Move_to,Crane-2,B21,
4526,Pick_up,Crane-2,B21,SP-RT-B21-144
4526,Move_from,Crane-2,B21,
4528,Move_to,Crane-2,cn1,
4528,Put_down,Crane-2,cn1,SP-RT-B21-144
4528,Move_from,Crane-2,cn1,
4532,Move_to,Crane-1,B01,
4532,Put_down,Crane-1,B01,SP-RS-A32-136
4532,Move_from,Crane-1,B01,
4544,Release,,cn1,
4550,Move_to,Crane-2,B31,
4550,Pick_up,Crane-2,B31,SP-RS-B31-136
4550,Move_from,Crane-2,B31,
4562,Move_to,Crane-2,B37,
4562,Avoiding_wait_start,Crane-2,B37,
4572,Release,,cn2,
4598,Avoiding_wait_finish,Crane-2,B37,
4598,Move_from,Crane-2,B37,
4598,Move_to,Crane-1,A32,
4598,Pick_up,Crane-1,A32,SP-RS-A32-135
4598,Move_from,Crane-1,A32,
4646,Move_to,Crane-2,B15,
4646,Put_down,Crane-2,B15,SP-RS-B31-136
4646,Move_from,Crane-2,B15,
4658,Move_to,Crane-1,A04,
4658,Put_down,Crane-1,A04,SP-RS-A32-135
4658,Move_from,Crane-1,A04,
4678,Move_to,Crane-2,B29,
4678,Pick_up,Crane-2,B29,SP-RT-B29-144
4678,Move_from,Crane-2,B29,
4690,Move_to,Crane-1,B20,
4690,Pick_up,Crane-1,B20,SP-RT-B20-136
4690,Move_from,Crane-1,B20,
4696,Move_to,Crane-2,cn1,
4696,Put_down,Crane-2,cn1,SP-RT-B29-144
4696,Move_to,Crane-1,B17,
4696,Move_from,Crane-1,B17,
4696,Move_from,Crane-2,cn1,
4700,Release,,cn1,
4714,Move_to,Crane-1,cn2,
4714,Put_down,Crane-1,cn2,SP-RT-B20-136
4714,Move_from,Crane-1,cn2,
4718,Move_to,Crane-2,B31,
4718,Pick_up,Crane-2,B31,SP-RS-B31-135
4718,Move_from,Crane-2,B31,
4724,Move_to,Crane-1,B29,
4724,Pick_up,Crane-1,B29,SP-RT-B29-143
4724,Move_to,Crane-2,B34,
4724,Move_from,Crane-2,B34,
4724,Move_from,Crane-1,B29,
4734,Release,,cn2,
4742,Move_to,Crane-1,cn1,
4742,Put_down,Crane-1,cn1,SP-RT-B29-143
4742,Move_from,Crane-1,cn1,
4746,Move_to,Crane-2,B24,
4746,Put_down,Crane-2,B24,SP-RS-B31-135
4746,Move_from,Crane-2,B24,
4748,Move_to,Crane-1,A19,
4748,Pick_up,Crane-1,A19,SP-RT-A19-148
4748,Move_from,Crane-1,A19,
4762,Move_to,Crane-2,B31,
4762,Pick_up,Crane-2,B31,SP-RS-B31-134
4762,Move_from,Crane-2,B31,
4762,Move_to,Crane-1,cn2,
4762,Move_from,Crane-1,cn2,
4762,Move_to,Crane-2,B31,
4762,Pick_up,Crane-2,B31,SP-RS-B31-133
4762,Move_to,Crane-1,cn2,
4762,Put_down,Crane-1,cn2,SP-RT-A19-148
4762,Move_from,Crane-2,B31,
4762,Move_from,Crane-1,cn2,
4774,Move_to,Crane-2,B37,
4774,Put_down,Crane-2,B37,SP-RS-B31-133
4774,Move_from,Crane-2,B37,
4774,Move_to,Crane-2,B37,
4774,Put_down,Crane-2,B37,SP-RS-B31-134
4774,Move_from,Crane-2,B37,
4784,Move_to,Crane-2,A32,
4784,Pick_up,Crane-2,A32,SP-RS-A32-134
4784,Move_from,Crane-2,A32,
4805,Release,,cn1,
4808,Move_to,Crane-1,A03,
4808,Move_from,Crane-1,A03,
4808,Move_to,Crane-1,A03,
4808,Pick_up,Crane-1,A03,SP-RS-A03-132
4808,Move_from,Crane-1,A03,
4810,Move_to,Crane-2,A21,
4810,Put_down,Crane-2,A21,SP-RS-A32-134
4810,Move_from,Crane-2,A21,
4811,Move_to,Crane-2,B21,
4811,Pick_up,Crane-2,B21,SP-RT-B21-143
4811,Move_from,Crane-2,B21,
4813,Move_to,Crane-2,cn1,
4813,Put_down,Crane-2,cn1,SP-RT-B21-143
4813,Move_from,Crane-2,cn1,
4837,Move_to,Crane-2,A32,
4837,Pick_up,Crane-2,A32,SP-RS-A32-133
4837,Move_from,Crane-2,A32,
4839,Move_to,Crane-2,B31,
4839,Avoiding_wait_start,Crane-2,B31,
4858,Avoiding_wait_finish,Crane-2,B31,
4858,Move_from,Crane-2,B31,
4858,Move_to,Crane-1,B26,
4858,Put_down,Crane-1,B26,SP-RS-A03-132
4858,Move_from,Crane-1,B26,
4874,Move_to,Crane-2,B24,
4874,Put_down,Crane-2,B24,SP-RS-A32-133
4874,Move_to,Crane-1,B20,
4874,Move_from,Crane-1,B20,
4874,Move_from,Crane-2,B24,
4889,Release,,cn2,
4892,Move_to,Crane-2,A32,
4892,Pick_up,Crane-2,A32,SP-RS-A32-132
4892,Move_from,Crane-2,A32,
4906,Move_to,Crane-1,B34,
4906,Pick_up,Crane-1,B34,SP-RS-B34-132
4906,Move_to,Crane-2,B39,
4906,Move_from,Crane-2,B39,
4906,Move_from,Crane-1,B34,
4958,Move_to,Crane-2,B15,
4958,Put_down,Crane-2,B15,SP-RS-A32-132
4958,Move_from,Crane-2,B15,
4976,Move_to,Crane-1,B01,
4976,Put_down,Crane-1,B01,SP-RS-B34-132
4976,Move_from,Crane-1,B01,
4978,Move_to,Crane-2,A24,
4978,Pick_up,Crane-2,A24,SP-RT-A24-161
4978,Move_from,Crane-2,A24,
4980,Move_to,Crane-1,B03,
4980,Pick_up,Crane-1,B03,SP-RS-B03-141
4980,Move_to,Crane-2,cn2,
4980,Put_down,Crane-2,cn2,SP-RT-A24-161
4980,Move_from,Crane-1,B03,
4980,Move_from,Crane-2,cn2,
4986,Release,,cn1,
4996,Move_to,Crane-2,A32,
4996,Pick_up,Crane-2,A32,SP-RS-A32-131
4996,Move_from,Crane-2,A32,
4997,Release,,cn2,
5004,Move_to,Crane-1,B15,
5004,Put_down,Crane-1,B15,SP-RS-B03-141
5004,Move_from,Crane-1,B15,
5008,Move_to,Crane-2,A26,
5008,Put_down,Crane-2,A26,SP-RS-A32-131
5008,Move_from,Crane-2,A26,
5012,Move_to,Crane-2,cn2,
5012,Avoiding_wait_start,Crane-2,cn2,
5016,Avoiding_wait_finish,Crane-2,cn2,
5016,Move_from,Crane-2,cn2,
5016,Move_to,Crane-1,B21,
5016,Pick_up,Crane-1,B21,SP-RT-B21-142
5016,Move_from,Crane-1,B21,
5028,Move_to,Crane-2,B20,
5028,Pick_up,Crane-2,B20,SP-RT-B20-135
5028,Move_to,Crane-1,B15,
5028,Move_from,Crane-1,B15,
5028,Move_from,Crane-2,B20,
5040,Move_to,Crane-2,cn2,
5040,Put_down,Crane-2,cn2,SP-RT-B20-135
5040,Move_from,Crane-2,cn2,
5042,Move_to,Crane-1,cn1,
5042,Put_down,Crane-1,cn1,SP-RT-B21-142
5042,Move_from,Crane-1,cn1,
5050,Release,,cn1,
5060,Move_to,Crane-2,B34,
5060,Pick_up,Crane-2,B34,SP-RS-B34-131
5060,Move_from,Crane-2,B34,
5082,Move_to,Crane-2,B24,
